"OK","/OK/GIS/Permitted_GW_Wells.shp","","","WATER","","","ENTITY_NAM","","","PERMIT_NUM","","","","","","RECORD_ID","","","","","","","","","","","STREAM_SYS","","","","COUNTY","","","","","","","","LATITUDE","LONGITUDE","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/GIS/Permitted_GW_Wells.shp.xml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/GIS/Permitted_GW_Wells.shx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/Industrial Permit Water Use 2000 to 2019.xlsx$Ind. Water Use (a-f per year)","","","Water Type","~PIVOT~","","Permit Holder","","","OWRB#","","","","","","","","","","","","","","","","","","","","","County","","","","","","","","","","","","Year","","","","","","","","","","","","","","","~PIVOT~","","",""
"OK","/OK/Industrial Permit Water Use 2000 to 2019.xlsx$permit_data","","","Water Type","","","Entity","","","Water Right","","","Source","","","","","","","SIC","","","","","","","","","address_1","adress_2","COUNTY","adress_2","adress_2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/Industrial Permit Water Use 2000 to 2019.xlsx$johns_notes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/Long Term Permit and Application Detailed Report.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/Long Term Permit and Application Detailed Report.xls$Sheet1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/Long Term Permit and Application Detailed Report_edited.xls$Sheet1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/OK-Industrial-WaterQuantity.txt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/OK-Industrial-WaterQuantity.xlsx$OK-Industrial-WaterQuantity cop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/OK-Industrial-WaterQuantity.xlsx$header","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/OK_IN_by_source.rdb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/OK_IN_by_source.xlsx$OK_IN_by_source","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/OK_IN_by_source.xlsx$data_reduced_cols","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/OK_IN_by_source.xlsx$readme","X","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/OK_IN_sitefile_info.rdb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/OK_IN_sitefile_info.xlsx$OK_IN_sitefile_info","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/ReferenceDocumentForSWUDSTask.docx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TX","/TX/read_me.docx","X","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","text","","","text",""
"TX","/TX/TX_IN_WU.xlsx$Texas_IndustrialWithdrawals_200","","Purchased / Self-Supplied","Water Type, Purchased / Self-Supplied","UseType","Brackish / Saline","Survey Name","","","TWDB Survey No","","","Seller Name","WellName","","TCEQWellId","","","NAICS","","NAICSName","","","","","","","","Facility Address","Facility Address","County Source","Facility Address","Facility Address","","","","","","Well Latitude DD, Ind Facility Latitude DD","Well Longitude DD, Ind Facility Longitude DD","","","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Total Intake Gallons","","Total Intake Gallons","Total Intake Gallons","",""
"TX","/TX/TX_IN_WU.xlsx$ReadMeFieldDescriptions","X","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TX","/TX/TX_IN_WU.xlsx$SIC-NAICS_lookup","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TX","/TX/TX_IN_WU.xlsx$notes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NH","/NH/Export Industrial Withdrwals for USGS_2000-10.xlsx$Export_Industrial_Withdrwals_fo","","SD_ACTION","SD_TYPE","WU_CATEGORY_TYPE","","WU_NAME","FACILITY","","PERMIT_NPDES","","","SD_NAME","","","SD_ID","","","","SIC_CODE1, SIC_CODE2, SIC_CODE3","SD_SUBTYPE","","","","","","SD_NAME","","WU_ROAD","WU_TOWN","","","","","","","","","WU_LATITUDE","WU_LONGITUDE","","","Year","M01_JANUARY_USAGE","M02_FEBRUARY_USAGE","M03_MARCH_USAGE","M04_APRIL_USAGE","M05_MAY_USAGE","M06_JUNE_USAGE","M07_JULY_USAGE","M08_AUGUST_USAGE","M09_SEPTEMBER_USAGE","M10_OCTOBER_USAGE","M11_NOVEMBER_USAGE","M12_DECEMBER_USAGE","","","","","",""
"NH","/NH/Export Industrial Withdrwals for USGS_2011-19.xlsx$Export_Industrial_Withdrwals_fo","","SD_ACTION","SD_TYPE","WU_CATEGORY_TYPE","","WU_NAME","FACILITY","","PERMIT_NPDES","","","SD_NAME","","","SD_ID","","","","SIC_CODE1, SIC_CODE2, SIC_CODE3","SD_SUBTYPE","","","","","","SD_NAME","","WU_ROAD","WU_TOWN","","","","","","","","","WU_LATITUDE","WU_LONGITUDE","","","Year","M01_JANUARY_USAGE","M02_FEBRUARY_USAGE","M03_MARCH_USAGE","M04_APRIL_USAGE","M05_MAY_USAGE","M06_JUNE_USAGE","M07_JULY_USAGE","M08_AUGUST_USAGE","M09_SEPTEMBER_USAGE","M10_OCTOBER_USAGE","M11_NOVEMBER_USAGE","M12_DECEMBER_USAGE","","","","","",""
"NH","/NH/read_me.docx","X","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","text","text","","","",""
"NH","/NH/WU_MetadataCodesandDefs.xls$SD_SourceDestination Codes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NH","/NH/WU_MetadataCodesandDefs.xls$WU&SD_Flag Codes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NH","/NH/WU_MetadataCodesandDefs.xls$WU_Waiver Codes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NH","/NH/WU_MetadataCodesandDefs.xls$WU&SD_CategoryType","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NH","/NH/WU_MetadataCodesandDefs.xls$SD_TrackingVolumeLimits","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NH","/NH/WU_MetadataCodesandDefs.xls$Location Data","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MN","/MN/MN_IN_WU.xlsx$Task","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MN","/MN/MN_IN_WU.xlsx$MN IN SIC Task","","","","use_category","","landowner","project_name","agent","","permit_number","","","","","","","","naics_cd","sic_cd","use_type","","","","","","","","","","county_name","","","","","","","","Lat","Long","","","","","","","","","","","","","","","","","","","","",""
"MN","/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN","","","resource_category","use_category","","landowner","project_name","agent","permit_number","legal_description","","installation_name","","","well_number","resource_number","","","","use_type","","","","resource_name","aquifer","resource_name","watershed_name","","","county_name","","","","","","","","","","","","~PIVOT~","","","","","","","","","","","","","","","~PIVOT~","~PIVOT~","",""
"MN","/MN/MN_IN_WU.xlsx$notes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MN","/MN/read_me.docx","1","text","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MD","/MD/MD SWUDS IN data - Lovelace.xlsx$orig_data","","","","","","","","","From Site Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","From Decimal Latitude","From Decimal Longitude","From Coordinate Datum","","","","","","","","","","","","","","","","Method Name","","","Method Name",""
"MD","/MD/MD SWUDS IN data - Lovelace.xlsx$data_for_analysis","","Water Quantity Code","Water Type Code","Water Use Subtype Code","Salinity Name","From Station Name","From Owner Name","","From Site Number","","","From Remarks","","","","","","From NAICS Code","From SIC Code","From SIC Code Description","From Hydrologic Unit Code","From Hydrologic Unit Code","From Hydrologic Unit Code","From Aquifer Name","From National Aquifer Name","From Hydrologic Unit Code Name","From Surface Water Name","From Physical Address Line One","From Physical City","From County Name","From State Name","","From Owner Address Line 1","From Owner City","","","From Owner Zip","From Decimal Latitude","From Decimal Longitude","","","Year","January Mgal/d","February Mgal/d","March Mgal/d","April Mgal/d","May Mgal/d","June Mgal/d","July Mgal/d","August Mgal/d","September Mgal/d","October Mgal/d","November Mgal/d","December Mgal/d","Monthly Reporting Unit Name","","Annual Value","Annual Reporting Unit Name","",""
"MD","/MD/MD SWUDS IN data - Lovelace.xlsx$Control File","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MD","/MD/MD SWUDS IN data - Lovelace.xlsx$notes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CT","/CT/ConnecticutIndustrial_WU_info.xlsx$Sheet1","","","F_TYPE","TYPE_OF_WATER_USE","F_TYPE","CLIENT_NAME","","","FULL_PERMIT_ID","","","FEATURE_NAME","","","HydroID","","","","","","","","","","","","","","TOWN","COUNTY","","","","","","","","LATITUDE","LONGITUDE","","","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","TSValueUnit","Source","","","",""
"CT","/CT/ConnecticutIndustrial_WU_info.xlsx$metadata","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CT","/CT/DiversionReportingFAQsdoc.docx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AZ","/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities","","","~PIVOT~","CATEGORY","","NAME","","","FACILITY","ID","","","","","","","","","","~PIVOT~","","","","","","","","","","DESCR","","","","","","","","","","","","Q_BASE1.YR","","","","","","","","","","","","","","","~PIVOT~","","",""
"AZ","/AZ/2000-2018_Industrial Data_Redacted.xlsx$industrial_facilities","","","~PIVOT~","CATEGORY","","NAME","","","FACILITY","ID","","","","","","","","","","~PIVOT~","","","","","","","","","","DESCR","","","","","","","","","","","","Q_BASE1.YR","","","","","","","","","","","","","","","~PIVOT~","","",""
"AZ","/AZ/2000-2018_Industrial Data_Redacted.xlsx$Water Type Codes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AZ","/AZ/2000-2018_Industrial Data_Redacted.xlsx$Movment Codes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AZ","/AZ/2000-2018_Industrial Data_Redacted.xlsx$Program Codes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AZ","/AZ/read_me.docx","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AR","/AR/Industrial_2000-2016_shared.xlsx$Industrial_2000-2019","","ACTION_CD","SOURCE_CD","USE_NM","","FACILITY_NM","","","FACILITY_ID","OWNER_ID","DIVERTER_ID","LOCAL_DESC","","","","","","","SIC_CD, SECOND_SIC_CODE","SIC_NM","","","","PRIN_AQUIFER","","STREAM_NM","","LOCATION","CITY","COUNTY_NM","MSTATE","ZIP","","","","","","Lat_DD","Long_DD","","","WYEAR","ENT_JAN","ENT_FEB","ENT_MAR","ENT_APR","ENT_MAY","ENT_JUN","ENT_JUL","ENT_AUG","ENT_SEP","ENT_OCT","ENT_NOV","ENT_DEC","ENTERED_UNITS","","ENT_ANN_AMT","ENTERED_UNITS","",""
"AR","/AR/read_me.docx","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","text",""
"AR","/AR/ReadMe_Water_Use_Headings.xlsx$AR-WU-DB-TblHeadings","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AR","/AR/ReadMe_Water_Use_Headings.xlsx$AR-WU-DB-Codes","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AR","/AR/ReadMe_Water_Use_Headings.xlsx$CO-No-Name","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AR","/AR/ReadMe_Water_Use_Headings.xlsx$HUC-No-Name","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AR","/AR/ReadMe_Water_Use_Headings.xlsx$AR-Aqfr-Codes","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AR","/AR/ReadMe_Water_Use_Headings.xlsx$Agency-Codes","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AL","/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Notes:","Notes:","","","Notes:","Notes:"
"AL","/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$SW Intakes","","Water Source","Water Source","","","Owner","","","Certificate Number","","","Surface Water Name","","","","","","","","","","HUC","","","","HUC Name","Source","","","County","","","","","","","","Latitude","Longitude","","","","","","","","","","","","","","","","","","Avg Daily (mgd)","Avg Daily (mgd)","",""
"AL","/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$GW Wells","","Water Source","Water Source","","","Owner","","","Certificate Number","","","Ground Water Name","","","","","","","","","","HUC","","AquiferName","","HUC Name","","","","County","","","","","","","","Latitude","Longitude","","","","","","","","","","","","","","","","","","Avg Daily (mgd)","Avg Daily (mgd)","",""
"AL","/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points","","Water Source","Water Source","","","Owner","","","Certificate Number","","","Discharge Facility Name","","","","","","","","","","HUC","","","","HUC Name","","","","County","","","","","","","","Latitude","Longitude","","","","","","","","","","","","","","","","","","Avg Daily (mgd)","Avg Daily (mgd)","",""
"AL","/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Withdrawal Data","","Wtr Source","Wtr Source","","","Owner Name","","","Certificate Number","","","Surface/Ground Water Name","","","","","","","","","Basin","Sub-basin","","","","Basin Name","","","","County","","","","","","","","","","","","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","","","","","",""
"AL","/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data","","Wtr Source","Wtr Source","","","Owner Name","","","Certificate Number","","","Discharge Name","","","","","","","","","Basin","Sub-basin","","","","Basin Name","","","","County","","","","","","","","","","","","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","","","","","",""
"AL","/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST","","","","","","OwnerName","","","Certificate Number","","","","","","","","","NAICS CODE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
