"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","SourceNumber2","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","County2","State2","Zip2","Lat","Lon","Datum","Projection","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","SITESELECTION_STATE_NAME","SITESELECTION_StateFIPS","SITESELECTION_CNTY_FIPS","SITESELECTION_ST_CNTY_FIPS","SITESELECTION_X","SITESELECTION_CDC_Region","SITESELECTION_huc2","DataSource"
"MS","WD","GW","IN","FALSE","FA WU OIL DRI PRODUCT COMPANY 3594 TIPPAH COUNTY MS","J A HOWELL LUMBER COMPANY","J A HOWELL LUMBER COMPANY","928000000003594",NA,NA,"139J0043 TIPPAH",NA,"928000000003594",NA,NA,NA,"3295","Minerals and Earths, Ground or Otherwise Treated","8010207","8010207","8010207",NA,NA,"UPPER HATCHIE",NA,"Highway 15 N","Ripley","Tippah","MS",NA,"Highway 15 N","Ripley","TIPPAH","MS",NA,"34.756761909654301",NA,"NAD27",NA,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated",0.18,"Mgal per day","Estimated",NA,NA,"E_110044480950","NA","J A HOWELL LUMBER COMPANY","HIGHWAY 15 NORTH","HIGHWAY 15 N","UPDATED","RIPLEY","MS","TIPPAH","38663","GOOD","(662) 837-9717","34.80693","-88.92955","NA","SAWMILLS AND PLANING MILLS, GENERAL","2421","NA","NA","NA","NA","NA","NA","38663 _ (662) 837-9717","RIPLEY_HIGHWAY 15 N","FRS","FRS","N","Mississippi","28","139","28139","NA","East_South_Central","08","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU OIL DRI PRODUCT COMPANY 3594 TIPPAH COUNTY MS","TECHNOLOGY CRAFT","TECHNOLOGY CRAFT","928000000003594",NA,NA,"139J0043 TIPPAH",NA,"928000000003594",NA,NA,NA,"3295","Minerals and Earths, Ground or Otherwise Treated","8010207","8010207","8010207",NA,NA,"UPPER HATCHIE",NA,"Highway 15 N","Blue Mountain","Tippah","MS",NA,"Highway 15 N","Blue Mountain","TIPPAH","MS",NA,"34.756761909654301",NA,"NAD27",NA,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated",0.18,"Mgal per day","Estimated",NA,NA,"E_110044379687","NA","TECH CRAFT","HIGHWAY 15 NORTH","HIGHWAY 15 N","UPDATED","BLUE MOUNTAIN","MS","TIPPAH","38610","GOOD","NA","NA","NA","NA","SHEET METALWORK","3444","NA","NA","NA","NA","NA","NA","NA","BLUE MOUNTAIN_HIGHWAY 15 N","NA","FRS","Y","Mississippi","28","139","28139","NA","East_South_Central","NA","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU OIL DRI PRODUCT COMPANY 3594 TIPPAH COUNTY MS","BLUE MOUNTAIN FRAME INCORPORATED","BLUE MOUNTAIN FRAME INCORPORATED","928000000003594",NA,NA,"139J0043 TIPPAH",NA,"928000000003594",NA,NA,NA,"3295","Minerals and Earths, Ground or Otherwise Treated","8010207","8010207","8010207",NA,NA,"UPPER HATCHIE",NA,"Highway 15 N","Blue Mountain","Tippah","MS",NA,"Highway 15 N","Blue Mountain","TIPPAH","MS",NA,"34.756761909654301",NA,"NAD27",NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated",0.18,"Mgal per day","Estimated",NA,NA,"E_110044439612","NA","BLUE MOUNTAIN FRAME INC","HIGHWAY 15 NORTH","HIGHWAY 15 N","UPDATED","BLUE MOUNTAIN","MS","TIPPAH","38610","GOOD","(601) 685-4368","NA","NA","NA","HARDWOOD DIMENSION AND FLOORING MILLS","2426","NA","NA","NA","NA","NA","NA","38610 _ (601) 685-4368","BLUE MOUNTAIN_HIGHWAY 15 N","NA","FRS","N","Mississippi","28","139","28139","NA","East_South_Central","NA","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU OIL DRI PRODUCT COMPANY 3594 TIPPAH COUNTY MS","GENESCO FOOT CARRESS SHOE COMPANY","GENESCO FOOT CARRESS SHOE COMPANY","928000000003594",NA,NA,"139J0043 TIPPAH",NA,"928000000003594",NA,NA,NA,"3295","Minerals and Earths, Ground or Otherwise Treated","8010207","8010207","8010207",NA,NA,"UPPER HATCHIE",NA,"Highway 15 N","Ripley","Tippah","MS",NA,"Highway 15 N","Ripley","TIPPAH","MS",NA,"34.756761909654301",NA,"NAD27",NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated",0.18,"Mgal per day","Estimated",NA,NA,"E_110008495967","NA","GENESCO FOOT CARRESS SHOE COMPANY","HIGHWAY 15 NORTH","HIGHWAY 15 N","UPDATED","RIPLEY","MS","TIPPAH","38663","GOOD","(662) 837-8151","34.80693","-88.92955","NA","WOMEN'S FOOTWEAR, EXCEPT ATHLETIC","3144","NA","NA","NA","NA","NA","NA","38663 _ (662) 837-8151","RIPLEY_HIGHWAY 15 N","FRS","FRS","N","Mississippi","28","139","28139","NA","East_South_Central","08","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU OIL DRI PRODUCT COMPANY 3594 TIPPAH COUNTY MS","J A HOWELL LUMBER COMPANY","J A HOWELL LUMBER COMPANY","928000000003594",NA,NA,"139J0043 TIPPAH",NA,"928000000003594",NA,NA,NA,"3295","Minerals and Earths, Ground or Otherwise Treated","8010207","8010207","8010207",NA,NA,"UPPER HATCHIE",NA,"Highway 15 N","Ripley","Tippah","MS",NA,"Highway 15 N","Ripley","TIPPAH","MS",NA,"34.756761909654301",NA,"NAD27",NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated",0.18,"Mgal per day","Estimated",NA,NA,"E_110044480950","NA","J A HOWELL LUMBER COMPANY","HIGHWAY 15 NORTH","HIGHWAY 15 N","UPDATED","RIPLEY","MS","TIPPAH","38663","GOOD","(662) 837-9717","34.80693","-88.92955","NA","SAWMILLS AND PLANING MILLS, GENERAL","2421","NA","NA","NA","NA","NA","NA","38663 _ (662) 837-9717","RIPLEY_HIGHWAY 15 N","FRS","FRS","N","Mississippi","28","139","28139","NA","East_South_Central","08","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU OIL DRI PRODUCT COMPANY 3594 TIPPAH COUNTY MS","TECHNOLOGY CRAFT","TECHNOLOGY CRAFT","928000000003594",NA,NA,"139J0043 TIPPAH",NA,"928000000003594",NA,NA,NA,"3295","Minerals and Earths, Ground or Otherwise Treated","8010207","8010207","8010207",NA,NA,"UPPER HATCHIE",NA,"Highway 15 N","Blue Mountain","Tippah","MS",NA,"Highway 15 N","Blue Mountain","TIPPAH","MS",NA,"34.756761909654301",NA,"NAD27",NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated",0.18,"Mgal per day","Estimated",NA,NA,"E_110044379687","NA","TECH CRAFT","HIGHWAY 15 NORTH","HIGHWAY 15 N","UPDATED","BLUE MOUNTAIN","MS","TIPPAH","38610","GOOD","NA","NA","NA","NA","SHEET METALWORK","3444","NA","NA","NA","NA","NA","NA","NA","BLUE MOUNTAIN_HIGHWAY 15 N","NA","FRS","Y","Mississippi","28","139","28139","NA","East_South_Central","NA","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU OIL DRI PRODUCT COMPANY 3594 TIPPAH COUNTY MS","BLUE MOUNTAIN FRAME INCORPORATED","BLUE MOUNTAIN FRAME INCORPORATED","928000000003594",NA,NA,"139J0043 TIPPAH",NA,"928000000003594",NA,NA,NA,"3295","Minerals and Earths, Ground or Otherwise Treated","8010207","8010207","8010207",NA,NA,"UPPER HATCHIE",NA,"Highway 15 N","Blue Mountain","Tippah","MS",NA,"Highway 15 N","Blue Mountain","TIPPAH","MS",NA,"34.756761909654301",NA,"NAD27",NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated",0.18,"Mgal per day","Estimated",NA,NA,"E_110044439612","NA","BLUE MOUNTAIN FRAME INC","HIGHWAY 15 NORTH","HIGHWAY 15 N","UPDATED","BLUE MOUNTAIN","MS","TIPPAH","38610","GOOD","(601) 685-4368","NA","NA","NA","HARDWOOD DIMENSION AND FLOORING MILLS","2426","NA","NA","NA","NA","NA","NA","38610 _ (601) 685-4368","BLUE MOUNTAIN_HIGHWAY 15 N","NA","FRS","N","Mississippi","28","139","28139","NA","East_South_Central","NA","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU OIL DRI PRODUCT COMPANY 3594 TIPPAH COUNTY MS","GENESCO FOOT CARRESS SHOE COMPANY","GENESCO FOOT CARRESS SHOE COMPANY","928000000003594",NA,NA,"139J0043 TIPPAH",NA,"928000000003594",NA,NA,NA,"3295","Minerals and Earths, Ground or Otherwise Treated","8010207","8010207","8010207",NA,NA,"UPPER HATCHIE",NA,"Highway 15 N","Ripley","Tippah","MS",NA,"Highway 15 N","Ripley","TIPPAH","MS",NA,"34.756761909654301",NA,"NAD27",NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated",0.18,"Mgal per day","Estimated",NA,NA,"E_110008495967","NA","GENESCO FOOT CARRESS SHOE COMPANY","HIGHWAY 15 NORTH","HIGHWAY 15 N","UPDATED","RIPLEY","MS","TIPPAH","38663","GOOD","(662) 837-8151","34.80693","-88.92955","NA","WOMEN'S FOOTWEAR, EXCEPT ATHLETIC","3144","NA","NA","NA","NA","NA","NA","38663 _ (662) 837-8151","RIPLEY_HIGHWAY 15 N","FRS","FRS","N","Mississippi","28","139","28139","NA","East_South_Central","08","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU OIL DRI PRODUCT COMPANY 3594 TIPPAH COUNTY MS","J A HOWELL LUMBER COMPANY","J A HOWELL LUMBER COMPANY","928000000003594",NA,NA,"139J0043 TIPPAH",NA,"928000000003594",NA,NA,NA,"3295","Minerals and Earths, Ground or Otherwise Treated","8010207","8010207","8010207",NA,NA,"UPPER HATCHIE",NA,"Highway 15 N","Ripley","Tippah","MS",NA,"Highway 15 N","Ripley","TIPPAH","MS",NA,"34.756761909654301",NA,"NAD27",NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated",0.18,"Mgal per day","Estimated",NA,NA,"E_110044480950","NA","J A HOWELL LUMBER COMPANY","HIGHWAY 15 NORTH","HIGHWAY 15 N","UPDATED","RIPLEY","MS","TIPPAH","38663","GOOD","(662) 837-9717","34.80693","-88.92955","NA","SAWMILLS AND PLANING MILLS, GENERAL","2421","NA","NA","NA","NA","NA","NA","38663 _ (662) 837-9717","RIPLEY_HIGHWAY 15 N","FRS","FRS","N","Mississippi","28","139","28139","NA","East_South_Central","08","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU OIL DRI PRODUCT COMPANY 3594 TIPPAH COUNTY MS","TECHNOLOGY CRAFT","TECHNOLOGY CRAFT","928000000003594",NA,NA,"139J0043 TIPPAH",NA,"928000000003594",NA,NA,NA,"3295","Minerals and Earths, Ground or Otherwise Treated","8010207","8010207","8010207",NA,NA,"UPPER HATCHIE",NA,"Highway 15 N","Blue Mountain","Tippah","MS",NA,"Highway 15 N","Blue Mountain","TIPPAH","MS",NA,"34.756761909654301",NA,"NAD27",NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated",0.18,"Mgal per day","Estimated",NA,NA,"E_110044379687","NA","TECH CRAFT","HIGHWAY 15 NORTH","HIGHWAY 15 N","UPDATED","BLUE MOUNTAIN","MS","TIPPAH","38610","GOOD","NA","NA","NA","NA","SHEET METALWORK","3444","NA","NA","NA","NA","NA","NA","NA","BLUE MOUNTAIN_HIGHWAY 15 N","NA","FRS","Y","Mississippi","28","139","28139","NA","East_South_Central","NA","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU OLIN CORPORATION 456 MS",NA,NA,"928000000000456",NA,NA,"151E0079 WASHINGTON",NA,"928000000000456",NA,NA,NA,"2879","Pesticides and Agricultural Chemicals, Not Elsewhere Classified","80302071","8030207140","80302071401",NA,NA,"BEAR LAKE BOGUE PHALIA",NA,NA,NA,"Washington",NA,NA,NA,NA,NA,NA,NA,"33.430116745337898",NA,"NAD27",NA,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU OLIN CORPORATION 456 MS",NA,NA,"928000000000456",NA,NA,"151E0079 WASHINGTON",NA,"928000000000456",NA,NA,NA,"2879","Pesticides and Agricultural Chemicals, Not Elsewhere Classified","80302071","8030207140","80302071401",NA,NA,"BEAR LAKE BOGUE PHALIA",NA,NA,NA,"Washington",NA,NA,NA,NA,NA,NA,NA,"33.430116745337898",NA,"NAD27",NA,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU OLIN CORPORATION 456 MS",NA,NA,"928000000000456",NA,NA,"151E0079 WASHINGTON",NA,"928000000000456",NA,NA,NA,"2879","Pesticides and Agricultural Chemicals, Not Elsewhere Classified","80302071","8030207140","80302071401",NA,NA,"BEAR LAKE BOGUE PHALIA",NA,NA,NA,"Washington",NA,NA,NA,NA,NA,NA,NA,"33.430116745337898",NA,"NAD27",NA,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU OLIN CORPORATION 456 MS",NA,NA,"928000000000456",NA,NA,"151E0079 WASHINGTON",NA,"928000000000456",NA,NA,NA,"2879","Pesticides and Agricultural Chemicals, Not Elsewhere Classified","80302071","8030207140","80302071401",NA,NA,"BEAR LAKE BOGUE PHALIA",NA,NA,NA,"Washington",NA,NA,NA,NA,NA,NA,NA,"33.430116745337898",NA,"NAD27",NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU OLIN CORPORATION 456 MS",NA,NA,"928000000000456",NA,NA,"151E0079 WASHINGTON",NA,"928000000000456",NA,NA,NA,"2879","Pesticides and Agricultural Chemicals, Not Elsewhere Classified","80302071","8030207140","80302071401",NA,NA,"BEAR LAKE BOGUE PHALIA",NA,NA,NA,"Washington",NA,NA,NA,NA,NA,NA,NA,"33.430116745337898",NA,"NAD27",NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU OWENS CORNING FIBERGLASS 1875 MS","LAMAR COUNTY READY MIX CONCRETE","LAMAR COUNTY READY MIX CONCRETE","928000000001875",NA,NA,"075M0004 LAUDERDALE",NA,"928000000001875",NA,NA,NA,NA,NA,"31700010","3170001050","31700010503",NA,NA,"LOWER SOWASHEE CREEK",NA,"Highway 11","Purvis","Lauderdale","MS",NA,"Highway 11","Purvis","LAMAR","MS",NA,"32.337643805663902",NA,"NAD27",NA,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,"Mgal per day",NA,NA,NA,"E_110044645300","NA","LAMAR COUNTY READY MIX, CONCRETE","HIGHWAY 11","HIGHWAY 11","OK","PURVIS","MS","LAMAR","39475","GOOD","(601) 758-4003","31.1189","-89.409067","NA","READY-MIXED CONCRETE","3273","NA","NA","NA","NA","NA","NA","39475 _ (601) 758-4003","PURVIS_HIGHWAY 11","OSM","FRS","N","Mississippi","28","73","28073","NA","East_South_Central","03","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU OWENS CORNING FIBERGLASS 1875 MS","MONROE ALLEN CONTRACTOR COMPANY","MONROE ALLEN CONTRACTOR COMPANY","928000000001875",NA,NA,"075M0004 LAUDERDALE",NA,"928000000001875",NA,NA,NA,NA,NA,"31700010","3170001050","31700010503",NA,NA,"LOWER SOWASHEE CREEK",NA,"Highway 11","Pachuta","Lauderdale","MS",NA,"Highway 11","Pachuta","CLARKE","MS",NA,"32.337643805663902",NA,"NAD27",NA,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,"Mgal per day",NA,NA,NA,"E_110044451884","NA","MONROE ALLEN CONTRACTOR COMPANY","HIGHWAY 11","HIGHWAY 11","OK","PACHUTA","MS","CLARKE","39347","GOOD","(601) 659-7081","32.05142","-88.88184","NA","ASPHALT PAVING MIXTURES AND BLOCKS","2951","NA","NA","NA","NA","NA","NA","39347 _ (601) 659-7081","PACHUTA_HIGHWAY 11","FRS","FRS","N","Mississippi","28","23","28023","NA","East_South_Central","03","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU OWENS CORNING FIBERGLASS 1875 MS","STEWART MACHINE AND ENGINEERING INCORPORATED","STEWART MACHINE AND ENGINEERING INCORPORATED","928000000001875",NA,NA,"075M0004 LAUDERDALE",NA,"928000000001875",NA,NA,NA,NA,NA,"31700010","3170001050","31700010503",NA,NA,"LOWER SOWASHEE CREEK",NA,"Highway 11","Picayune","Lauderdale","MS",NA,"Highway 11","Picayune","PEARL RIVER","MS",NA,"32.337643805663902",NA,"NAD27",NA,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,"Mgal per day",NA,NA,NA,"E_110044683214","NA","STEWART MACHINE AND ENGINEERING INC","HIGHWAY 11","HIGHWAY 11","OK","PICAYUNE","MS","PEARL RIVER","39466","GOOD","NA","30.56001","-89.6649","NA","INDUSTRIAL AND COMMERCIAL MACHINERY AND EQUIPMENT, NOT ELSEWHERE CLASSIFIED","3599","NA","NA","NA","NA","NA","NA","39466 _","PICAYUNE_HIGHWAY 11","FRS","FRS","N","Mississippi","28","109","28109","NA","East_South_Central","03","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU OWENS CORNING FIBERGLASS 1875 MS","LAMAR COUNTY READY MIX CONCRETE","LAMAR COUNTY READY MIX CONCRETE","928000000001875",NA,NA,"075M0004 LAUDERDALE",NA,"928000000001875",NA,NA,NA,NA,NA,"31700010","3170001050","31700010503",NA,NA,"LOWER SOWASHEE CREEK",NA,"Highway 11","Purvis","Lauderdale","MS",NA,"Highway 11","Purvis","LAMAR","MS",NA,"32.337643805663902",NA,"NAD27",NA,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mgal per day",NA,NA,NA,"E_110044645300","NA","LAMAR COUNTY READY MIX, CONCRETE","HIGHWAY 11","HIGHWAY 11","OK","PURVIS","MS","LAMAR","39475","GOOD","(601) 758-4003","31.1189","-89.409067","NA","READY-MIXED CONCRETE","3273","NA","NA","NA","NA","NA","NA","39475 _ (601) 758-4003","PURVIS_HIGHWAY 11","OSM","FRS","N","Mississippi","28","73","28073","NA","East_South_Central","03","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU OWENS CORNING FIBERGLASS 1875 MS","MONROE ALLEN CONTRACTOR COMPANY","MONROE ALLEN CONTRACTOR COMPANY","928000000001875",NA,NA,"075M0004 LAUDERDALE",NA,"928000000001875",NA,NA,NA,NA,NA,"31700010","3170001050","31700010503",NA,NA,"LOWER SOWASHEE CREEK",NA,"Highway 11","Pachuta","Lauderdale","MS",NA,"Highway 11","Pachuta","CLARKE","MS",NA,"32.337643805663902",NA,"NAD27",NA,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mgal per day",NA,NA,NA,"E_110044451884","NA","MONROE ALLEN CONTRACTOR COMPANY","HIGHWAY 11","HIGHWAY 11","OK","PACHUTA","MS","CLARKE","39347","GOOD","(601) 659-7081","32.05142","-88.88184","NA","ASPHALT PAVING MIXTURES AND BLOCKS","2951","NA","NA","NA","NA","NA","NA","39347 _ (601) 659-7081","PACHUTA_HIGHWAY 11","FRS","FRS","N","Mississippi","28","23","28023","NA","East_South_Central","03","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU OWENS CORNING FIBERGLASS 1875 MS","STEWART MACHINE AND ENGINEERING INCORPORATED","STEWART MACHINE AND ENGINEERING INCORPORATED","928000000001875",NA,NA,"075M0004 LAUDERDALE",NA,"928000000001875",NA,NA,NA,NA,NA,"31700010","3170001050","31700010503",NA,NA,"LOWER SOWASHEE CREEK",NA,"Highway 11","Picayune","Lauderdale","MS",NA,"Highway 11","Picayune","PEARL RIVER","MS",NA,"32.337643805663902",NA,"NAD27",NA,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mgal per day",NA,NA,NA,"E_110044683214","NA","STEWART MACHINE AND ENGINEERING INC","HIGHWAY 11","HIGHWAY 11","OK","PICAYUNE","MS","PEARL RIVER","39466","GOOD","NA","30.56001","-89.6649","NA","INDUSTRIAL AND COMMERCIAL MACHINERY AND EQUIPMENT, NOT ELSEWHERE CLASSIFIED","3599","NA","NA","NA","NA","NA","NA","39466 _","PICAYUNE_HIGHWAY 11","FRS","FRS","N","Mississippi","28","109","28109","NA","East_South_Central","03","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU OWENS CORNING FIBERGLASS 1875 MS","LAMAR COUNTY READY MIX CONCRETE","LAMAR COUNTY READY MIX CONCRETE","928000000001875",NA,NA,"075M0004 LAUDERDALE",NA,"928000000001875",NA,NA,NA,NA,NA,"31700010","3170001050","31700010503",NA,NA,"LOWER SOWASHEE CREEK",NA,"Highway 11","Purvis","Lauderdale","MS",NA,"Highway 11","Purvis","LAMAR","MS",NA,"32.337643805663902",NA,"NAD27",NA,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"Mgal per day",NA,NA,NA,"E_110044645300","NA","LAMAR COUNTY READY MIX, CONCRETE","HIGHWAY 11","HIGHWAY 11","OK","PURVIS","MS","LAMAR","39475","GOOD","(601) 758-4003","31.1189","-89.409067","NA","READY-MIXED CONCRETE","3273","NA","NA","NA","NA","NA","NA","39475 _ (601) 758-4003","PURVIS_HIGHWAY 11","OSM","FRS","N","Mississippi","28","73","28073","NA","East_South_Central","03","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
