"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","County2","State2","Zip2","Lat","Lon","Datum","Projection","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_FIPS","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","DataSource"
"WI","WD","GW","PS",NA,"NEW BERLIN CITY OF UTILITY","NEW BERLIN CITY OF UTILITY",NA,"288","19480","3733",NA,NA,"15782",NA,NA,NA,NA,NA,NA,NA,"SANDSTONE",NA,NA,NA,NA,"Waukesha",NA,NA,NA,NA,NA,NA,NA,NA,"42.9698262993","-88.1197099003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2160000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","NA",NA,"NEWMAN PAUL","BESKAR PARTNERS",NA,"12805","22005","20494",NA,NA,"18156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barron",NA,NA,NA,NA,NA,NA,NA,NA,"45.2112918572","-91.7061097473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","AG",NA,"NORTH BREEZE DAIRY","NORTH BREEZE DAIRY",NA,"14061","25273","21961",NA,NA,"21280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taylor",NA,NA,NA,NA,NA,NA,NA,NA,"45.0551832989","-90.3385166995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57600,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","AG",NA,"NORTH BREEZE DAIRY","NORTH BREEZE DAIRY",NA,"14061","25274","21961",NA,NA,"21281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taylor",NA,NA,NA,NA,NA,NA,NA,NA,"45.0555166991","-90.3358167005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27360,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","AG",NA,"NORTH BREEZE DAIRY","NORTH BREEZE DAIRY",NA,"14061","25275","21961",NA,NA,"21282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taylor",NA,NA,NA,NA,NA,NA,NA,NA,"45.0566999991","-90.3436500003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","AG",NA,"NORTH BREEZE DAIRY","NORTH BREEZE DAIRY",NA,"14061","25276","21961",NA,NA,"21283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taylor",NA,NA,NA,NA,NA,NA,NA,NA,"45.0565332987","-90.3442999996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86400,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","AG",NA,"NORTH BREEZE DAIRY","NORTH BREEZE DAIRY",NA,"14061","25277","21961",NA,NA,"21284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taylor",NA,NA,NA,NA,NA,NA,NA,NA,"45.0499666992","-90.3479167001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24480,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","PS",NA,"NORTH CAMP PROPERTY II LIMITED LIABILITY COMPANY","NORTH CAMP PROPERTY II LIMITED LIABILITY COMPANY",NA,"14661","26851","23006",NA,NA,"22845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burnett",NA,NA,NA,NA,NA,NA,NA,NA,"45.9792917825","-92.3130927707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","PS",NA,"NORTH CAMP PROPERTY II LIMITED LIABILITY COMPANY","NORTH CAMP PROPERTY II LIMITED LIABILITY COMPANY",NA,"14661","26852","23006",NA,NA,"22846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burnett",NA,NA,NA,NA,NA,NA,NA,NA,"45.9786917833","-92.3121927705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","SW","PS",NA,"NORTH CAMP PROPERTY II LIMITED LIABILITY COMPANY","NORTH CAMP PROPERTY II LIMITED LIABILITY COMPANY",NA,"14661","26853","23006",NA,NA,"22847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burnett",NA,NA,NA,NA,NA,NA,NA,NA,"45.9787917827","-92.3107927707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23000,"gpd","permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_SW_PT, /WI/read_me.docx"
"WI","WD","GW","AQ",NA,"NORTH COUNTRY CLEAR WATERS LIMITED LIABILITY COMPANY","NORTH COUNTRY CLEAR WATERS LIMITED LIABILITY COMPANY",NA,"14036","26520","21925",NA,NA,"22514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jackson",NA,NA,NA,NA,NA,NA,NA,NA,"44.4497109358","-91.0906073203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172800,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","AQ",NA,"NORTH COUNTRY CLEAR WATERS LIMITED LIABILITY COMPANY","NORTH COUNTRY CLEAR WATERS LIMITED LIABILITY COMPANY",NA,"14036","26721","21925",NA,NA,"22715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jackson",NA,NA,NA,NA,NA,NA,NA,NA,"44.4494549357","-91.0912563194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW",NA,NA,"NORTH SHORE ESTATES LIMITED LIABILITY COMPANY","NORTH SHORE ESTATES LIMITED LIABILITY COMPANY",NA,"14419","26299","22582",NA,NA,"22293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jefferson",NA,NA,NA,NA,NA,NA,NA,NA,"43.0978840012","-88.9261810004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW",NA,NA,"NORTH SHORE ESTATES LIMITED LIABILITY COMPANY","NORTH SHORE ESTATES LIMITED LIABILITY COMPANY",NA,"14419","26300","22582",NA,NA,"22294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jefferson",NA,NA,NA,NA,NA,NA,NA,NA,"43.0979170009","-88.9261399996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW",NA,"NA","NORTHEAST ASPHALT","KRAEMER NORBERT AND JANICE",NA,"13566","23837","2373","NA",NA,"19861",NA,"23","1500","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","Sheboygan","NA",NA,NA,"NA",NA,NA,NA,NA,"43.6746999989","-88.0478000003","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",0,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"WI","WD","SW","AQ",NA,"NORTHERN AQUACULTURE","NORTHERN AQUACULTURE",NA,"6247","14782","18893",NA,NA,"15102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bayfield",NA,NA,NA,NA,NA,NA,NA,NA,"46.8647025992","-90.8158235004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"gpd","permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_SW_PT, /WI/read_me.docx"
"WI","WD","GW","IN",NA,"NORTHERN NATURAL GAS","MICHELS",NA,"14819","27184","23248",NA,NA,"23179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Walworth",NA,NA,NA,NA,NA,NA,NA,NA,"42.8040500006","-88.6909500004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302400,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","IR",NA,"NORTHWOOD FARMS INCORPORATED","NORTHWOOD FARMS INCORPORATED",NA,"6762","6569","191",NA,NA,"5120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Portage",NA,NA,NA,NA,NA,NA,NA,NA,"44.3852192987","-89.5129472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1728000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","CO",NA,"OAK GROVE FARMS INCORPORATED","OAK GROVE FARMS INCORPORATED",NA,"7247","26987","499",NA,NA,"22982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waushara",NA,NA,NA,NA,NA,NA,NA,NA,"44.2289918718","-89.3952938457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","NA",NA,"OAKWOOD FRUIT FARM","OAKWOOD FRUIT FARM",NA,"13803","24525","21530",NA,NA,"20532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richland",NA,NA,NA,NA,NA,NA,NA,NA,"43.3196999988","-90.2403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14400,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","PS",NA,"OCONOMOWOC CITY OF UTILITY","OCONOMOWOC CITY OF UTILITY",NA,"11147","26997","3748",NA,NA,"22992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waukesha",NA,NA,NA,NA,NA,NA,NA,NA,"43.0695080011","-88.4512999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3168000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","IN",NA,"OLD MILWAUKEE MATERIALS LIMITED LIABILITY COMPANY","OLD MILWAUKEE MATERIALS LIMITED LIABILITY COMPANY",NA,"12026","19660","19541",NA,NA,"15908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Milwaukee",NA,NA,NA,NA,NA,NA,NA,NA,"43.1065279992","-88.0633862999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","IR",NA,"OLIVER EDGAR L","OLIVER EDGAR L",NA,"8206","9489","1108",NA,NA,"5341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rock",NA,NA,NA,NA,NA,NA,NA,NA,"42.5461272987","-89.2824327996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1440000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","CO",NA,"ONEIDA TRIBE OF INDIANS OF WIS","ONEIDA HOUSING AUTHORITY",NA,"10759","7707","3363",NA,NA,"10075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brown",NA,NA,NA,NA,NA,NA,NA,NA,"44.4966443987","-88.1827858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","PS",NA,"ONEIDA TRIBE OF INDIANS OF WIS","ONEIDA HOUSING AUTHORITY",NA,"10759","6421","3363",NA,NA,"10076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brown",NA,NA,NA,NA,NA,NA,NA,NA,"44.4966443987","-88.1827858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","PS",NA,"ONEIDA TRIBE OF INDIANS OF WIS","ONEIDA TRIBE OF INDIANS OF WIS",NA,"12028","19663","3363",NA,NA,"15911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Outagamie",NA,NA,NA,NA,NA,NA,NA,NA,"44.4984630988","-88.1954053002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW",NA,NA,"ONEIDA TRIBE OF INDIANS OF WIS","ONEIDA TRIBE OF INDIANS OF WIS",NA,"12028","19664","3363",NA,NA,"15912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Outagamie",NA,NA,NA,NA,NA,NA,NA,NA,"44.4984369992","-88.1940910001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","IN",NA,"ORIGINAL NELSON CHEESE FACTORY THE","ORIGINAL NELSON CHEESE FACTORY THE",NA,"8598","9583","1425",NA,NA,"6154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buffalo",NA,NA,NA,NA,NA,NA,NA,NA,"44.4188109992","-92.0065279995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","NA",NA,"OSHKOSH STORAGE COMPANY","OSHKOSH STORAGE COMPANY",NA,"10758","12750","3360",NA,NA,"10039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Winnebago",NA,NA,NA,NA,NA,NA,NA,NA,"44.0541999992","-88.5524001004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","IN",NA,"OSHKOSH STORAGE COMPANY","OSHKOSH STORAGE COMPANY",NA,"10758","12749","3360",NA,NA,"10040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Winnebago",NA,NA,NA,NA,NA,NA,NA,NA,"44.0546999988","-88.5503000003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","NA",NA,"OURADA SAMUEL AND ELIZABETH","OURADA SAMUEL AND ELIZABETH",NA,"7031","25715","351",NA,NA,"21721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wood",NA,NA,NA,NA,NA,NA,NA,NA,"44.3332999991","-89.9262999994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14400,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","IN",NA,"PALMISANO TOMASINI CORPORATION","PALMISANO TOMASINI CORPORATION",NA,"12062","19757","19616",NA,NA,"16044",NA,NA,NA,NA,NA,NA,NA,"LIMESTONE DOLOMITE",NA,NA,NA,NA,"Ozaukee",NA,NA,NA,NA,NA,NA,NA,NA,"43.210280399","-87.9635747003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","IR",NA,"PARAMOUNT LAND LIMITED LIABILITY COMPANY","WYSOCKI PRODUCE FARMS INCORPORATED",NA,"14242","5972","22129",NA,NA,"5152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Portage",NA,NA,NA,NA,NA,NA,NA,NA,"44.4084753994","-89.5517353006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","IR",NA,"PARAMOUNT LAND LIMITED LIABILITY COMPANY","WYSOCKI PRODUCE FARMS INCORPORATED",NA,"14242","12373","22129",NA,NA,"5222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Portage",NA,NA,NA,NA,NA,NA,NA,NA,"44.3994443995","-89.5541667003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","IR",NA,"PARSONS KENNETH AND ROGER","PARSONS KENNETH AND ROGER",NA,"8564","9570","1393",NA,NA,"3919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dane",NA,NA,NA,NA,NA,NA,NA,NA,"42.9090281993","-89.4060882002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
